gene,jw_id,medium,cluster,n_replicates,best_model,gr,N_max,lag,shape,aicc,converged
yheV,JW3312,M63,1,3,aHPM,0.7013683623081306,0.9219743772805986,0.3496565543591052,0.6232424017614109,-122.48109663029453,true
ybaA,JW0445,M63,1,3,aHPM,1.4633060446137465,0.8840452066061228,1.2207010002510166,0.2282217022821715,-105.5760270563677,true
ynaA,JW1361,LB,1,3,aHPM,0.6905243228433736,0.7991253112406514,49.9999668029314,0.6157903834614404,-116.2022764503911,true
ggt,JW3412,LB,2,3,aHPM,0.9590243669545249,1.266937971793305,49.99999938684445,0.4069230607780345,-84.08441954171973,true
dkgA,JW5499,M63,2,3,aHPM,0.778110693198649,0.9877021742145395,2.529412569117568,0.42277780310409085,-131.9095417890166,true
yjbR,JW4018,M63,2,3,aHPM,0.6608938686310075,0.9927449652852134,1.2707318809523709,0.5882047962018235,-130.39862247636177,true
sgbE,JW3555,M63,2,3,aHPM,1.1431042627623869,1.0258494178220912,1.7750069366600743,0.31337981431613005,-108.6052310726626,true
moaB,JW0765,M63,1,3,aHPM,0.8558162804788433,0.829388172922321,0.13173142184252631,0.44443316032634733,-124.57404648050634,true
yccF,JW0944,LB,2,3,gompertz,0.27264192874298354,1.2650202298377364,NaN,NaN,-120.87034520607544,true
rph,JW3618,M63,2,3,aHPM,1.3285227090816045,0.8215521452752569,1.0155789807015092,0.24469387794998837,-109.95622401395946,true
ypdD,JW2380,M63,1,3,aHPM,0.5681955259993464,1.0331798801283547,3.725104661879938,0.7341835712351903,-146.95916388205526,true
yadD,JW5010,LB,1,3,logistic,0.6811294350724664,1.21575189506826,NaN,NaN,-90.4486182202609,true
tdcB,JW3088,M63,2,3,aHPM,0.9584529627269467,0.832146776812481,1.0428395291124533,0.3217838989140922,-128.29063512276622,true
pcm,JW2713,LB,1,3,aHPM,1.1554433941120517,1.156734532194956,49.99982164145574,0.4475068041920247,-107.81555787187978,true
cvrA,JW5184,LB,1,3,aHPM,1.0440700235791938,1.1789485795666055,49.998931030811924,0.4837692899296243,-90.02427524166828,true
yeaS,JW1787,LB,2,3,gompertz,0.2746931031414009,1.2022597375564792,NaN,NaN,-127.75755746794039,true
hupA,JW3964,M63,1,3,aHPM,0.8131692270127675,1.0647862894316977,0.9552304917354969,0.36055499575790045,-140.11014506859155,true
ybgI,JW0700,M63,1,3,aHPM,0.7813775517065472,0.9478153037843388,0.9252039641036137,0.4571215532494275,-126.84932689943037,true
yjjB,JW4327,LB,1,3,aHPM,1.8298026166264016,1.2017050897334305,49.99877343136759,0.22591378248451233,-102.99039569923657,true
ycjD,JW1282,M63,1,3,aHPM,0.7009473518024978,1.056785577095652,5.249587899602103,0.5206524053288115,-150.6831287680235,true
nohA,JW1541,M63,1,3,aHPM,0.8878864121215132,0.9071254002865969,2.457751914945652,0.4243933556883837,-122.82476784008317,true
yicR,JW5643,LB,1,3,aHPM,1.6473161611226095,1.155271504454713,49.99942906383256,0.2892998597955551,-101.64168999238083,true
yrdB,JW3241,M63,2,3,aHPM,0.6424495887479365,0.9741946389552348,0.8048923740802632,0.7386362754620263,-144.0253912629919,true
cdd,JW2131,LB,1,3,aHPM,1.1041366461805626,1.169924781551353,49.99874805173723,0.4343371498698952,-98.9763075046806,true
ydfK,JW1537,LB,2,3,aHPM,2.1094549324559306,1.1787805732353864,2.2726575323305958,0.225915970355127,-107.65388432316095,true
fliO,JW5316,LB,1,3,gompertz,0.31597252263370745,1.1790528944861438,NaN,NaN,-102.33161580653847,true
gspM,JW5704,LB,1,3,aHPM,0.9663348456433043,1.0939784905747076,49.99989729755153,0.5397339353781979,-92.67312211570797,true
yghF,JW5484,M63,2,3,aHPM,0.662879144423401,0.987352662707148,1.392352412959336,0.7275005518909518,-124.24474931252804,true
yehC,JW2097,M63,1,3,baranyi_richards,0.4297888368739922,0.8924373197925296,7.13500322414233,7.012639134417446,-145.80348377974997,true
ynaA,JW1361,M63,1,3,aHPM,0.9683811632553492,0.8433185274893135,0.3117542148952951,0.2508309743035396,-132.82109107959675,true
ppk,JW2486,M63,1,3,aHPM,0.7547125178692261,0.988065689632982,0.7348215963439064,0.3282344360380656,-162.61286054353582,true
yjcB,JW5718,LB,1,3,aHPM,1.1123383578057469,1.1924341744003848,49.99949881077049,0.4753248141988767,-89.05873285712161,true
ggt,JW3412,M63,2,3,aHPM,0.8631555480494397,1.0823303935605493,4.171347472347994,0.3949425230376371,-134.3740232020533,true
rpiA,JW5475,LB,1,3,aHPM,0.7108602644979224,1.1337189476468301,3.4917710865313483,0.8987500195442755,-93.36850947238685,true
tdcC,JW3087,LB,1,3,aHPM,1.050655075674673,1.1661681506893438,49.99897718639042,0.48347174412339966,-107.88586111306817,true
dkgB,JW0197,LB,1,3,aHPM,1.2132237225662017,1.1946159547117237,49.98955334652787,0.39071632536644346,-132.73795581134374,true
yhfA,JW3319,LB,2,3,gompertz,0.291837296900119,1.1043501329595753,NaN,NaN,-113.89220774453166,true
yccF,JW0944,M63,1,3,baranyi_richards,0.5797710033248461,0.9457637507642817,3.3559728732709777,3.386029597089027,-138.60332078824612,true
sgbH,JW3553,LB,1,3,aHPM,1.1979622671247738,1.179439714531234,49.99986388023967,0.444849727651918,-102.66424741063877,true
ypdE,JW2381,LB,2,3,aHPM,0.8279990727828356,1.2457936289461287,49.99994132855559,0.48193452051857444,-97.00123400811901,true
yrdD,JW5949,LB,1,3,aHPM,1.4405271232907908,1.1796792373394132,49.99975261575508,0.36836993373358096,-83.65085559804787,true
yeaS,JW1787,M63,1,3,aHPM,0.8315031105731947,0.8201661058035393,0.33804661436951233,0.4028623650728209,-129.31355865090686,true
ybaB,JW0460,LB,2,3,gompertz,0.2194219437857994,1.1895229211150784,NaN,NaN,-129.78015636958193,true
moaC,JW0766,LB,2,3,aHPM,3.078434125438822,0.9372956209846385,2.517617138024691,0.10610088380293961,-112.2251323011035,true
cvrA,JW5184,M63,2,3,aHPM,0.8682138216552786,1.0026398583402136,0.20983966861303915,0.3632423765833554,-164.27211750320825,true
ybgJ,JW0701,LB,2,3,gompertz,0.2100339137857587,1.1396369470673593,NaN,NaN,-112.18678480609202,true
yjjB,JW4327,M63,2,3,baranyi_richards,0.7720287962731979,0.7446967742592224,7.616512526144672,3.2903572921512017,-136.39358596897736,true
exoX,JW1833,M63,2,3,aHPM,0.05878232782447374,0.0042135223253680085,0.48303566476798476,2.2605983461623818,-287.8916094764145,true
yadD,JW5010,M63,1,3,baranyi_richards,0.5488260633981007,0.8882384455246995,5.441686085829708,49.999989018473066,-73.60993372279434,true
ycjF,JW1315,LB,2,3,aHPM,4.126204612669808,0.9014779179851374,4.163231155911947,0.0978048078134988,-107.91311314337375,true
nohB,JW0549,LB,2,3,aHPM,2.476384483743696,1.247324183763203,21.95677641000303,0.14052800725997963,-115.03036822460517,true
hupB,JW0430,LB,2,3,gompertz,0.2404828422577892,1.2244863076491146,NaN,NaN,-127.69519769814193,true
yicR,JW5643,M63,2,3,aHPM,0.6887738053872785,0.8567643719376246,0.18261665794743678,0.7937944413573614,-141.05687287730174,true
fliO,JW5316,M63,2,3,aHPM,0.6874421988536539,0.9048132794362808,0.05278723901887145,0.7933062614422998,-135.01064158857233,true
gspM,JW5704,M63,2,3,aHPM,0.8517341637923047,0.9797121936571893,3.473767175642314,0.33198551151797745,-154.11379901370964,true
pcm,JW2713,M63,1,3,aHPM,1.1808527911458517,0.8431947528565471,1.214455214936355,0.2217647271846237,-140.58733950465955,true
ydfK,JW1537,M63,1,3,baranyi_richards,0.5501989835037568,0.6085963195871916,8.935285596298973,49.99894722692347,-37.68887327544238,true
cdd,JW2131,M63,1,3,aHPM,0.7928519857897915,0.7158580166363693,0.15505353876749317,0.5904928576649375,-126.43498610833811,true
yehD,JW2098,LB,1,3,aHPM,1.5016110350817178,1.2147148766179254,49.999928782158804,0.33697411789513426,-72.43997122996774,true
yjcB,JW5718,M63,2,3,aHPM,0.78898872740307,0.9928845684784099,2.010956837953993,0.4475530558457366,-122.15445145358001,true
gidA,JW3719,LB,1,3,aHPM,1.8283482895193839,1.1335135177391373,49.99974564854586,0.22993280367561783,-98.07348620144032,true
pppA,JW2939,LB,2,3,aHPM,1.0112885285494249,1.2420656807177395,49.99961590318019,0.3336582865278658,-107.19529570524286,true
ynaE,JW1369,LB,1,3,gompertz,0.268046166253134,1.2037643601644132,NaN,NaN,-141.44875467938346,true
tdcC,JW3087,M63,2,3,aHPM,1.0663658839398538,0.9939446936780344,1.1704284966129845,0.28415587275039733,-111.56715242565937,true
yghG,JW2938,LB,2,3,aHPM,0.920330803134842,0.7518115170898144,49.999807944254464,0.6333896092367869,-111.54179715229827,true
dkgB,JW0197,M63,2,3,aHPM,0.6387407897783198,0.9900091842976545,3.1675157284680164,0.7646430439468291,-139.16328860145592,true
sgbH,JW3553,M63,1,3,aHPM,0.6451759414233409,1.055295506843859,1.9868715393983924,0.587342436951544,-134.2481221662872,true
rpiA,JW5475,M63,1,3,aHPM,0.706274747702248,0.9362061926563611,0.19899069542577544,0.46024607147594687,-139.81038140153888,true
ypdE,JW2381,M63,1,3,aHPM,0.8764006609991105,0.9400423776000423,1.1277689024313002,0.3736265634992705,-127.0838934876063,true
yhfA,JW3319,M63,2,3,aHPM,0.8306715030165154,0.8808568499284113,0.3714696849785616,0.418705957074375,-125.6654210270375,true
yrdD,JW5949,M63,2,3,aHPM,0.6829962433340603,0.9926176937894744,1.26572130552849,0.7173266998499017,-118.64989069604296,true
yccJ,JW0988,LB,1,3,gompertz,0.25753913668483686,1.1659116232046272,NaN,NaN,-127.21316218164154,true
ybgJ,JW0701,M63,1,3,aHPM,0.7056596933442356,0.8953703772420893,0.9659862599368051,0.5470197049570424,-114.47254688001722,true
hupB,JW0430,M63,1,3,aHPM,0.6857838523508966,0.9168822711778658,3.362634182190355,0.6952334014051293,-124.84639043137122,true
yicS,JW5965,LB,1,3,aHPM,0.6622278543656474,0.7935620355203585,3.4126043935690884,0.9495387234130812,-122.70388230681436,true
exuR,JW3065,LB,1,3,aHPM,2.6131865683655238,1.1671501710783445,49.89680548747681,0.16009458670284224,-100.4350751660001,true
cyaA,JW3778,LB,1,3,aHPM,1.5744531711237508,0.9803395379852247,32.002197031072974,0.18252527731466273,-172.88193332205432,true
moaC,JW0766,M63,1,3,aHPM,0.9942985058359984,0.8631589942733889,0.14531208170234683,0.34464304049693384,-124.00313252156747,true
ybaB,JW0460,M63,1,3,aHPM,1.6138396324215452,0.8445598540998439,0.6711328891085118,0.19742045665218438,-115.34379890657624,true
yeaT,JW1788,LB,1,3,gompertz,0.23266595297132775,1.088744890334135,NaN,NaN,-134.16536646476737,true
ycjF,JW1315,M63,1,3,baranyi_richards,0.9791581526672231,0.8568623360382789,8.10399134896729,1.9237043531162152,-125.92636621837445,true
yadE,JW0126,LB,2,3,gompertz,0.2668533371423045,1.1261352884178848,NaN,NaN,-101.9456871075623,true
pcnB,JW5808,LB,1,3,aHPM,1.2146629285269996,1.1794727456336283,49.98290477240633,0.4102022021017898,-112.02549797127773,true
nohB,JW0549,M63,1,3,aHPM,1.0195901175044102,0.674340212913157,0.5365429567913659,0.3275110293679316,-126.21210244307126,true
gspO,JW3297,LB,2,3,aHPM,1.01359468591344,1.2227540212606975,49.99951794621304,0.38013792264673235,-100.23884795042109,true
fliP,JW1932,LB,2,3,gompertz,0.31791401561275756,0.9618665846289164,NaN,NaN,-105.58977040045254,true
yjcC,JW4022,LB,1,3,aHPM,1.0681711912563905,0.7641455899358565,6.706109531385656,0.4572605748654265,-144.63157134875792,true
ydfO,JW5252,LB,1,3,gompertz,0.33448824346900896,1.2223656389010542,NaN,NaN,-101.88691059770187,true
yehD,JW2098,M63,1,3,aHPM,0.568055358347519,1.046918809683656,2.1236808719225895,0.6311692073748256,-150.71667525733855,true
yjjG,JW4336,LB,2,3,gompertz,0.29932584666858697,1.0629206790968408,NaN,NaN,-100.64228038851208,true
tdcD,JW5806,LB,1,3,aHPM,2.004207953657079,1.1789708217724229,49.99545065182183,0.22997663467420165,-84.08607198610888,true
yghG,JW2938,M63,1,3,baranyi_richards,0.6158671838674509,0.9016241596431759,2.6710837105276153,5.1939792614508935,-120.77189882321996,true
pppA,JW2939,M63,2,3,aHPM,0.9464374890503321,0.954452770912121,1.587872502660898,0.3373859107315135,-130.16470667510572,true
cdh,JW3889,LB,1,3,aHPM,1.305556731683761,1.147695841317097,49.9999995577421,0.321265939319823,-132.2072858613416,true
rpiB,JW4051,LB,1,3,aHPM,0.8340520185602942,1.1309847989074246,19.944361700397263,0.3933621775502935,-114.96618774603027,true
yrfA,JW5694,LB,1,3,aHPM,1.3784066286080794,1.1817471347254145,49.99920065160613,0.35598952542962703,-91.47656598281867,true
ynaE,JW1369,M63,2,3,aHPM,0.9336784569327091,1.0014135632737375,0.9012176144691182,0.32583415283269357,-123.3086007027088,true
sgbU,JW5650,LB,1,3,aHPM,1.4375641488022926,1.1731229625212771,49.99645426755459,0.3826743470750944,-72.17684891528947,true
ypdF,JW2382,LB,2,3,aHPM,1.009927698472877,1.2218720255008428,1.6483943806941777,0.3849411380762022,-98.66875857855479,true
yhfG,JW3325,LB,2,3,gompertz,0.30708511534281047,0.9812608843453672,NaN,NaN,-112.0507077652582,true
yccJ,JW0988,M63,1,3,aHPM,0.6214426493655678,1.0067735239847384,1.6501771190358134,0.6850539331129524,-130.9081690642826,true
exuR,JW3065,M63,1,3,aHPM,0.8963307349944808,0.8469919520484432,0.5230504867967053,0.3237524529622828,-137.29836664148152,true
dksA,JW0141,LB,2,3,gompertz,0.35076418736272597,0.9556940495396303,NaN,NaN,-113.5520911528702,true
yadE,JW0126,M63,1,3,aHPM,0.6232910481454762,0.9448116078498315,1.3887290929715872,0.8717520887719967,-126.55751669601584,true
cyaA,JW3778,M63,1,3,baranyi_richards,1.0280733276053438,0.6390093285556916,44.40286950337954,0.4803590025189052,-185.66169777635213,true
norR,JW5843,LB,1,3,aHPM,1.0961240863628081,1.2069593570586465,49.99807296069067,0.5320693559885336,-86.19966690572312,true
ybgK,JW0702,LB,2,3,gompertz,0.2920824204285425,1.0478699537458378,NaN,NaN,-102.94955102521098,true
pcnB,JW5808,M63,2,3,aHPM,0.698175478606386,0.9914847024185828,1.0669275505573041,0.5433791451087002,-125.68428883795255,true
hyaA,JW0954,LB,1,3,aHPM,0.9991995071961556,1.1610079498932466,49.99847738099741,0.5272507933242014,-111.26299040786083,true
gidA,JW3719,M63,1,3,aHPM,0.7936285588393224,0.735107006584355,0.0740184552794502,0.4793792003013977,-132.2136009431761,true
ycjG,JW1318,LB,2,3,gompertz,0.25314978067694566,1.090234859056662,NaN,NaN,-136.30658586944008,true
yicS,JW5965,M63,2,3,aHPM,0.7980246971233589,0.7812275494809793,0.030967199837575215,0.5379507690525293,-133.644945272465,true
gspO,JW3297,M63,2,3,aHPM,0.8264343382266338,1.0075451625371525,3.1730111846179496,0.3907649771976233,-157.81956094642877,true
moaD,JW0767,LB,2,3,gompertz,0.30761584281419524,0.9893544444335659,NaN,NaN,-108.7699094476091,true
yjcC,JW4022,M63,2,3,aHPM,0.6386662556310173,0.9859891564252355,1.8179443241487665,0.5448203320007933,-141.23634142250347,true
yehE,JW2099,LB,2,3,gompertz,0.2736069978136114,1.1135793760148425,NaN,NaN,-117.28599537050866,true
tdcD,JW5806,M63,1,3,aHPM,0.7002162997882841,0.9225898967327859,0.3063404488067723,0.6693938259791532,-133.121426305675,true
fliP,JW1932,M63,1,3,aHPM,0.7385893146853957,0.8121039041046055,0.1259420039735096,0.5152393312868919,-123.52662153868934,true
yjjG,JW4336,M63,1,3,aHPM,0.8713587935434455,1.0027249729631467,1.2560488212648522,0.3365832567791352,-129.200773042085,true
yrfA,JW5694,M63,2,3,aHPM,2.40272077238076,1.0663648416541025,1.9860356498910805,0.10434571635155851,-119.64223974237731,true
pps,JW1692,LB,2,3,aHPM,2.416769701158518,1.0974130420990569,0.193658158287372,0.17529669711567158,-90.59854038474714,true
ybaD,JW0403,LB,2,3,gompertz,0.32952926420053447,0.9450579758016818,NaN,NaN,-115.64420899835451,true
sgbU,JW5650,M63,2,3,aHPM,5.535065388987793,1.1078989512254398,0.08974136603468044,0.0541191077342672,-103.23723362194362,true
cdh,JW3889,M63,2,3,aHPM,0.6596016336795342,0.9106669976920105,0.9438616098447751,0.5207179484707773,-125.39395944741028,true
rpiB,JW4051,M63,1,3,aHPM,0.9510751314309198,1.157510271535415,1.279272074715761,0.21006226900518868,-124.25642317714059,true
ypdF,JW2382,M63,2,3,aHPM,0.6839608073189356,0.8161437575070132,0.468676847865343,0.5427975532582824,-128.75759035223535,true
ynaI,JW1323,LB,2,3,gompertz,0.27228150932201406,1.0579309479929069,NaN,NaN,-119.71789532378018,true
yghJ,JW5925,LB,1,3,aHPM,0.9676948092593786,1.1891389312883038,49.99993946594973,0.595897127732813,-110.67921797389596,true
exuT,JW3064,LB,2,3,gompertz,0.42696620299415383,1.2810387789344397,NaN,NaN,-70.02390204380364,true
ydfO,JW5252,M63,2,3,aHPM,0.6673122847499475,0.7636624606201304,0.03332174159496201,0.7434731943336165,-135.09221074790054,true
cyaY,JW3779,LB,1,3,aHPM,1.1911621284712408,0.7666518581354382,49.99171988468715,0.3857994483167577,-117.91461135243475,true
yadG,JW0123,LB,2,3,aHPM,3.2929702457415653,0.7892556775524842,8.442619563189924,0.15818231992537177,-104.84844669332958,true
pdhR,JW0109,LB,2,3,aHPM,1.5128687410879116,1.31027628502516,49.999975419974795,0.24959595459614956,-82.75688567195924,true
norR,JW5843,M63,2,3,baranyi_richards,0.5599620506962946,0.9747487661296632,2.3888057324156624,4.262843021937743,-136.46854040202382,true
ybgK,JW0702,M63,1,3,aHPM,0.621428429016022,0.9488088328261208,0.4661079694138688,0.6637393275817686,-134.05562372647174,true
yhfG,JW3325,M63,2,3,aHPM,1.0634139363467185,0.8615214874106637,0.9319927715563787,0.2929193578055006,-118.38238489451214,true
yccK,JW0952,LB,1,3,aHPM,1.0542873425186452,1.1341217009252953,1.1381401501067867,0.3082964924132502,-94.23086924403984,true
gidB,JW3718,LB,1,3,aHPM,1.1094948717855582,1.1134631751373303,49.999863797181966,0.5181015287944839,-98.13421557000022,true
hyaA,JW0954,M63,2,3,aHPM,0.6710686334492876,0.9744771516480958,0.9329018843970679,0.6591800670484609,-119.72213024389103,true
gss,JW2956,LB,1,3,aHPM,1.1136079123000995,1.1430448888230813,49.99868357597882,0.43147185492305923,-102.2678297781183,true
yidA,JW3674,LB,1,3,aHPM,1.0191448683851922,0.77872812400618,49.999922212792484,0.4741605333992561,-103.19822719718113,true
dksA,JW0141,M63,2,3,baranyi_richards,1.6080868066428298,0.8993516860849174,49.99866353820888,0.9618074040568774,-207.06479059451354,true
tdcE,JW5522,LB,1,3,gompertz,0.3596936962750125,1.1628977940041212,NaN,NaN,-104.272418535492,true
yehE,JW2099,M63,1,3,baranyi_richards,0.5541242663921049,0.8363560707047835,4.053138196152949,49.999999405856805,-85.7568245545207,true
ycjG,JW1318,M63,1,3,aHPM,0.751330267215634,0.8484750793545804,0.00829016404669526,0.49425070906232715,-163.9067362827837,true
moaD,JW0767,M63,1,3,baranyi_richards,0.8540113875307183,0.7717411151400912,4.858412860814896,2.213481107204372,-112.16468497024775,true
pps,JW1692,M63,1,3,aHPM,0.7640776319739804,0.8295982549478782,0.2436827425406488,0.5334300981710093,-123.0296736345434,true
yjcD,JW4025,LB,1,3,aHPM,0.7065753774283499,0.7957312292328791,5.9211958534827565,0.7049872423760726,-135.42126820344598,true
ybaD,JW0403,M63,1,3,aHPM,0.6112714724375444,0.9454629801379622,0.5866242568251843,0.7414425868253335,-130.52128433004233,true
rpiR,JW4050,LB,1,3,aHPM,0.9929915058735752,1.1805948244530986,49.99781051856223,0.551010576003735,-106.97997691850618,true
yrfB,JW3356,LB,2,3,gompertz,0.28164263691302827,1.137792098703504,NaN,NaN,-112.91131173935841,true
sgcA,JW4264,LB,2,3,aHPM,1.4105565261306283,1.1346340371678425,49.999741176142145,0.33188202034776837,-119.03051530042643,true
ypdG,JW2383,LB,2,3,gompertz,0.2768010709715384,1.1283923406548757,NaN,NaN,-122.43205730436935,true
exuT,JW3064,M63,1,3,baranyi_richards,0.6514656698722716,0.8829141891626661,2.8408041662697245,3.816257225744251,-127.31821529034848,true
ydfP,JW1545,LB,2,3,gompertz,0.23081382193463199,1.3905541979081517,NaN,NaN,-106.18056631793036,true
yghJ,JW5925,M63,1,3,aHPM,0.7718381071796517,0.9647362142190901,0.4150417719218984,0.4523958153942882,-124.94439951896875,true
ynaI,JW1323,M63,1,3,aHPM,0.8306668257468506,0.9523540767183675,0.7960650273092557,0.3771565179042324,-126.47209455604118,true
yeaT,JW1788,M63,2,3,logistic,0.9312246746288892,0.002544529118924845,NaN,NaN,-194.7519583904996,true
cyaY,JW3779,M63,2,3,aHPM,0.7638208290676586,0.9540306795944541,0.7922245630393886,0.387745786329618,-137.96625532798274,true
fliQ,JW1933,LB,2,3,gompertz,0.33062408642999747,0.9196868452554512,NaN,NaN,-99.89582845164139,true
yadG,JW0123,M63,1,3,aHPM,0.7210682658990475,0.9762281432068816,1.0405519729947719,0.5013614773454304,-122.00240628681996,true
yhfK,JW5701,LB,1,3,aHPM,1.7418068028693297,1.1595737866253781,49.99960723095135,0.24034523167268537,-96.39928291217073,true
ybgL,JW0703,LB,1,3,aHPM,1.3448026556685846,0.8228468468920442,49.99998613206826,0.4299788050812788,-70.75006064117346,true
yccK,JW0952,M63,1,3,aHPM,0.7523141715779441,0.8888038886637281,1.7618669555200053,0.37822274595321803,-157.99367837394115,true
cedA,JW1720,LB,2,3,gompertz,0.2743324396807844,1.0643753892171752,NaN,NaN,-101.12096303868856,true
gidB,JW3718,M63,1,3,aHPM,0.6228906638019622,0.8346584276146893,0.34194564151663204,0.7450725405896395,-123.22346681386081,true
pdhR,JW0109,M63,1,3,aHPM,0.774469646047084,0.8910649430067829,0.003361705320733204,0.5333005110606948,-147.64752306659295,true
hyaB,JW0955,LB,1,3,gompertz,0.43672897983783987,1.252415852769662,NaN,NaN,-69.98442672706221,true
yjjI,JW4343,LB,2,3,logistic,0.6481966662183739,0.7648674954305438,NaN,NaN,-122.47509218219965,true
gss,JW2956,M63,1,3,aHPM,0.8437564403291168,0.9205608251395178,0.5796246704649135,0.4126578406868316,-116.30806016562323,true
yehI,JW2105,LB,2,3,gompertz,0.2715094865163095,1.0190661564957282,NaN,NaN,-117.09205479942894,true
yidA,JW3674,M63,2,3,aHPM,0.691343499603044,0.8332898883303543,0.43039008469362844,0.7307361504711757,-113.98642993981589,true
tdcE,JW5522,M63,2,3,aHPM,0.69710372589515,1.0375503050788952,2.5353837731255746,0.5189527024741397,-128.5744494626165,true
dld,JW2121,LB,2,3,gompertz,0.20563737074094646,1.4165483925669708,NaN,NaN,-96.19545304085524,true
ppx,JW2487,LB,1,3,aHPM,1.5111733474020181,1.1666108041038636,49.99973051305465,0.34218929454086167,-96.61715178442452,true
moaE,JW0768,LB,1,3,logistic,0.5157592105363478,0.8015935846256526,NaN,NaN,-128.83501033288152,true
norV,JW2680,LB,2,3,gompertz,0.2616576662021411,1.0353684058298915,NaN,NaN,-140.95791114640386,true
rpiR,JW4050,M63,1,3,aHPM,0.8881855448913275,1.0087475245275437,1.5029121215880852,0.37998889194359065,-121.34610460405091,true
yrfB,JW3356,M63,2,3,baranyi_richards,0.7061134560426303,0.8003541506315873,3.129904863059587,2.7118758480799996,-123.88487978332279,true
yghK,JW2942,LB,1,3,aHPM,1.373955137117548,1.1996982010298083,49.99992646316086,0.3678646850314149,-93.25024970354718,true
fabF,JW1081,LB,1,3,aHPM,1.3118290126844971,1.1236735670911464,49.99968601165868,0.3901964575840434,-83.01473109363981,true
ycjM,JW1302,LB,1,3,aHPM,1.640933861772816,1.1581081100934456,49.99973949433306,0.32626403489905276,-84.38289581256043,true
ynaJ,JW1326,LB,1,3,gompertz,0.2816507871649858,1.0858589302533088,NaN,NaN,-113.28159429434314,true
yjcD,JW4025,M63,2,3,aHPM,0.6111834661859481,0.98669690942827,0.3312162220075275,0.6680457635996534,-125.06416781313784,true
ydfP,JW1545,M63,1,3,aHPM,0.7419994261488441,0.8912365377202849,0.35653573972333974,0.464516813051814,-140.90824630579925,true
cybB,JW5224,LB,1,3,gompertz,0.4343546540718042,1.2386148881729748,NaN,NaN,-61.162455303190185,true
sgcA,JW4264,M63,1,3,aHPM,0.688647881599712,0.8407392285968859,0.05870441898179182,0.5662064164516566,-150.68623769931637,true
yccM,JW0977,LB,1,3,aHPM,1.0695842656175039,0.8337209227459571,49.99998027006649,0.371791658310789,-102.3232857421713,true
ybaE,JW0435,LB,2,3,gompertz,0.24917983344203196,1.1291998654247968,NaN,NaN,-126.73400834671733,true
ybgL,JW0703,M63,1,3,aHPM,0.7050206422570715,0.9053420314824207,0.3434966472483945,0.6779986008575656,-110.82572981862981,true
yhfK,JW5701,M63,2,3,aHPM,0.6281706589652187,0.9295860450836679,1.7557630591439835,0.7267417674348537,-134.23919167225432,true
ypdG,JW2383,M63,1,3,aHPM,1.3190471087899447,0.9465650848003063,2.2249355691825827,0.20473601038157324,-133.95334050455963,true
fliQ,JW1933,M63,1,3,aHPM,0.6101237288393107,0.8742875423454868,0.38530058833696945,0.7393778065100338,-124.54011316383925,true
glcB,JW2943,LB,1,3,gompertz,0.24672753255732424,1.2524039896360692,NaN,NaN,-126.98606443556955,true
hyaB,JW0955,M63,2,3,aHPM,0.8194048717579674,0.9819744382204508,0.970622922317874,0.41905563896373127,-120.05701247380844,true
yadH,JW0124,LB,1,3,aHPM,1.4528909457462447,1.1699230193123442,48.837646404135654,0.30592107333527907,-140.6403852774324,true
pdxA,JW0051,LB,1,3,aHPM,0.9160400143092939,0.7889742976435036,11.405764982551858,0.5952771791671109,-118.9872517239437,true
cedA,JW1720,M63,1,3,aHPM,0.6247548587498754,0.9361707441027154,1.7124613341640875,0.5944177098734609,-118.23481780309214,true
yeaU,JW1789,LB,2,3,gompertz,0.3049512392830272,0.9945029589066116,NaN,NaN,-101.85219701991268,true
yjjI,JW4343,M63,1,3,aHPM,0.790108959301822,1.0197245752178612,1.2542002388448785,0.3921433554367719,-117.82016225613503,true
gst,JW1627,LB,1,3,aHPM,2.456212439307023,1.2333759677615264,49.99833857310523,0.15219891743773098,-99.72749800218577,true
dld,JW2121,M63,1,3,aHPM,0.6119838207557164,0.9123129832450375,0.7714139639242218,0.5796267771269029,-148.07261836749836,true
ppx,JW2487,M63,1,3,aHPM,0.6179301035140334,0.9382450875743759,1.5600487545750394,0.7131255679318471,-134.77196777349207,true
moaE,JW0768,M63,1,3,aHPM,0.6938661437050148,0.9218970780661514,1.3297170776507754,0.725268152693087,-117.24296845396582,true
yghK,JW2942,M63,2,3,aHPM,0.8899280817033682,0.9911619550186349,1.5949728493664959,0.36012614761466283,-120.41003989382205,true
tdcG,JW5520,LB,1,3,aHPM,1.3337211079714744,1.1008033277267004,49.999625969583654,0.3520396376614968,-126.86283610897314,true
yjcE,JW4026,LB,2,3,logistic,0.7638669688067717,0.7747053996619269,NaN,NaN,-78.26330644383594,true
yehI,JW2105,M63,1,3,aHPM,0.8125104090880524,0.8556205921469061,0.09445286096095255,0.4453878424228696,-136.95878628552123,true
yidB,JW3675,LB,1,3,aHPM,1.0581013468882707,1.1956417092854499,49.99758350459685,0.5021569554435732,-115.6329845587274,true
rplA,JW3947,LB,1,3,aHPM,0.996085673361301,1.151374497840237,17.333090381445377,0.3819981426411376,-133.52295900297344,true
norV,JW2680,M63,1,3,aHPM,0.6946007142629184,0.9508331995109495,0.17401132044262804,0.5312007102816466,-133.84462341727547,true
