gene,medium,gr_loglin,gr_loglin_se,gr_max_sliding,t_exp_start,t_exp_end,doubling_time,R_squared,lag_loglin,N_max_emp,converged
yafU,LB,0.8267118425782952,0.04266188878692942,1.1720932677852203,1.75,4.75,0.8384386733812871,0.9715406165381834,0.5333747646052026,1.0983733333333334,True
csdA,LB,0.6321841423830797,0.0352398729317341,1.1138747951592705,1.75,6.0,1.0964324064616038,0.9526380704180525,-0.14516640661901278,1.1365866666666666,True
gapC,LB,1.136482373839013,0.021012600593106705,1.2305455080831178,2.75,5.0,0.6099057904598283,0.9972726673886364,2.1325090416601573,1.0979533333333331,True
yjfJ,LB,0.5689271046562788,0.024873800156364312,0.8334298428803534,1.75,5.75,1.2183409348702323,0.9721269013193822,0.4922551323764181,0.7816633333333333,True
yagW,LB,0.6950388419053619,0.025933504003365734,0.9673699398768065,2.0,6.5,0.9972783372218006,0.9768796588733161,1.9429754296271957,1.1429466666666666,True
yfiB,LB,0.5862839248153471,0.03400481656222892,1.0599878839258725,1.75,6.0,1.1822721913759708,0.9489240630565003,0.04705598140187287,1.06971,True
hcaR,LB,0.8793459377138433,0.041224845140570475,1.2658865671060153,1.75,6.25,0.7882531218168989,0.9639822562471834,1.2938989538522578,0.7587333333333333,True
ydgK,LB,0.7571348503850427,0.037249200549955556,1.1614855583097214,1.75,6.0,0.9154870895289573,0.9627173957675956,0.41063804399219045,1.1263066666666666,True
talB,LB,1.0353419248816913,0.03799147559376323,1.335374715186309,4.0,8.5,0.6694862478781117,0.9776218317110887,3.9997422247003187,1.0400166666666666,True
prkB,LB,0.5860124980545066,0.025398085510705326,0.8787251791446679,2.25,6.75,1.1828197911496996,0.969055340664289,1.3481350303816826,1.13956,True
yihI,LB,0.8568496298070448,0.03619863741619528,1.2006832104106882,2.25,6.5,0.8089484507521303,0.9722369407138421,1.6130141734778207,1.1150300000000002,True
yqiJ,LB,0.5742036435349689,0.04473719752117193,1.2272620986531502,1.75,6.0,1.2071452147059265,0.9114741693694274,-1.0377387037938168,1.1853200000000002,True
yjjU,LB,0.6679840886205363,0.05432737812031774,1.2798386350513062,1.75,5.75,1.037670196593116,0.9097365064007955,-0.3655981270035298,1.14519,True
ydgC,LB,0.7413636648897769,0.030168036369755392,1.0075710534492934,2.0,6.5,0.934962439335356,0.9726206030379851,2.3270357749571473,1.13034,True
ykfB,LB,0.7869062427763244,0.03565679906523221,1.1552527003811255,2.0,6.5,0.8808510377480513,0.9662722661642028,1.4692745528254396,1.10368,True
ycaC,LB,0.8157541722933328,0.040605956967547215,1.213010630385773,1.75,5.5,0.8497010546832975,0.9664741967571986,0.4992232706899703,1.1404266666666667,True
clpS,LB,0.7242082898109771,0.025041310610505668,0.9240530663923302,3.5,7.25,0.9571102544833628,0.9835371160693097,3.5344389278655575,1.1276083333333333,True
yhjR,LB,0.8108562873424414,0.03169075612942643,1.094327653319279,1.75,5.75,0.8548335770222805,0.9776009146805191,1.0795549877666386,1.1688399999999997,True
ygbE,LB,0.5506300733242906,0.03523030369680075,1.155608166432337,1.75,6.0,1.2588255057978281,0.9385276289908442,-0.9146913916253951,1.1295466666666667,True
yfjX,LB,0.6630552287667941,0.024947150033527096,0.9167771163457032,1.75,6.25,1.0453837787375853,0.9765002231820126,1.0650636546452155,1.0604,True
ynbE,LB,0.617906730577639,0.03197985651485069,0.9829111290344663,1.75,5.0,1.121766678139222,0.968857857897498,0.5875674766281662,1.1056333333333332,True
yhgN,LB,0.7871710335073209,0.023998183882755448,0.8956897793236039,25.5,27.75,0.8805547346826995,0.9926194063837871,24.099747295036234,0.9953599999999999,True
ygeH,LB,0.9667893845360329,0.03638694665053043,1.203774701714067,1.75,5.0,0.7169577900284767,0.9832856902331746,1.3238481535773712,1.0918933333333334,True
ygjE,LB,0.735118478553344,0.03714615905659231,1.0717046992403279,1.75,6.0,0.9429053965885948,0.9607496645443869,0.7575155477543064,1.1696,True
ygiZ,LB,0.5887291669719109,0.0424453912009604,1.1086613384861972,1.75,6.0,1.1773617130693583,0.923218848359288,-0.47133475787679746,1.01242,True
tauB,LB,0.5301750994760197,0.04459532406453859,1.139920658329943,1.75,5.5,1.3073929372484552,0.9098741530258817,-0.9962715369175236,1.1437000000000002,True
lsrF,LB,0.9384397268375917,0.047960412798570315,1.3879766793502906,1.75,6.0,0.7386166215445211,0.9598862902707834,0.5071333169787496,1.06448,True
cbpM,LB,0.811792856635979,0.027375141857797367,1.040360113561187,2.0,5.5,0.853847351444192,0.9854322516671608,1.4373694650265845,0.9592333333333334,True
yeiM,LB,0.8541853026366573,0.03764922988970512,1.2097801923590754,3.25,7.5,0.8114716776563266,0.9698536866574965,2.6518782335263316,1.1499549999999998,True
yfbW,LB,0.7323518747831612,0.026387821994990464,0.9920478351568516,2.5,7.0,0.94646740784978,0.9784058818867715,1.881573165973024,1.1343233333333331,True
ydaU,LB,0.6441943087017475,0.02565299283795455,0.8823626459282466,1.75,5.0,1.075990848098073,0.9813260206893475,0.5654125112415878,1.1320999999999999,True
yfdR,LB,0.7772409265582427,0.03159735246211512,1.1295528066509366,4.0,8.5,0.8918047890624093,0.9726721496956899,3.3065249639205025,1.1733866666666666,True
yaaJ,LB,0.7318275219603992,0.04719230118312836,1.2269680059484778,1.75,5.0,0.9471455496824742,0.952471087114277,0.05282260334650057,1.1384866666666666,True
yghG,LB,0.6255778530761134,0.03591384153005426,0.9551745144884503,1.75,6.0,1.10801106073621,0.9499086410044832,0.750663334164358,1.0736400000000001,True
ydjX,LB,0.8748335792111885,0.035152438773149504,1.1605620143113142,3.0,7.0,0.7923189015960447,0.9763539513205437,2.570052527443943,1.16433,True
ydeS,LB,1.1987252263986823,0.0442129743754369,1.5216013031326892,4.0,8.0,0.578236918098704,0.980002368572264,3.48000286869793,1.0931400000000002,True
hycI,LB,0.8015781922654087,0.03052113067037678,1.0812404155258768,2.75,7.25,0.8647280917173941,0.9759461701029123,2.4596199544457282,1.1281733333333333,True
yehE,LB,0.8347359776778247,0.030665436562514713,1.0815449927481022,2.5,6.0,0.830378945074622,0.9827579087621766,1.9023734135704997,1.1143,True
ygcJ,LB,0.7506051045581632,0.04214255005585495,1.0733584581555824,1.75,4.75,0.9234511947103797,0.9664874481509098,0.7496645537167292,1.1328399999999998,True
yfeY,LB,0.8331220526157541,0.03250104415786324,1.125409922396497,1.75,6.25,0.8319875561853998,0.9747806896892434,1.4545770071547057,1.1672466666666668,True
yejG,LB,0.7885779613048043,0.03366749987934496,1.1138475607561034,2.5,7.0,0.8789837081080019,0.9699442105313602,1.986571399430729,1.10724,True
yedX,LB,0.8464803658971976,0.03784667510625489,1.2300533303343901,2.0,6.5,0.8188579540474845,0.9671332382604575,1.3250148182133628,0.7562666666666666,True
iscA,LB,0.6617912568913152,0.030058617646931685,0.9623319630941285,1.75,5.75,1.0473803836815867,0.9699840690080533,0.3802362952627853,1.122955,True
ygjK,LB,1.2127063433280019,0.021343117252425586,1.3092998281030734,30.0,32.5,0.5715705078755979,0.9972200440732976,29.77101604348331,1.00152,True
ybhM,LB,0.90780599729805,0.026939474757002223,1.1721376020839085,3.5,8.0,0.7635410898617052,0.9852501506632737,4.577280776987882,0.988,True
